Author_id,ISBN10
571,0399144714
9454,0312859279
9454,0812589173
9454,0312866925
9454,0441001963
9454,0441033423
9454,0441662250
9454,0441182003
9454,0441799779
9454,0441944604
9454,0441385540
6994,0553565699
6994,0553375636
6994,0553374451
3591,0553381709
9455,0373195818
9456,0060962348
9457,0446526924
9458,0446526924
9459,0446526924
641,0312275714
9460,2266025791
389,0440343194
368,0449212645
9461,0970566506
1696,0553252704
9462,0880117834
9463,0880117834
143,067082982X
9464,0919591051
6148,0440164842
5402,0440226457
2447,0140440232
9465,0140440232
9466,0140440232
532,0451204301
66,0842329269
67,0842329269
9467,0786868155
9468,0156002523
9469,0440507626
1059,0380976307
309,0380976307
872,0380976307
9470,0380976307
9471,0887306918
9472,0887306918
9473,0887306918
9474,0887306918
9475,0840791712
3311,0140380736
9476,0689828772
1479,0689313535
9477,0679411836
5029,0151962960
9478,3404921178
9479,3404921178
8236,0451136330
9480,0061001023
9481,0843934557
9482,0312961006
9483,2266041517
9484,2290047155
9485,2226120467
1999,0446523089
9486,0373226136
3933,0688167810
9487,0373704526
369,0373484895
427,0451524497
9465,0451524497
976,0449234576
9488,014025773X
9489,0395533627
9490,0393963039
6278,0393963039
9491,0941104311
3757,0375401296
1775,0393322157
3076,0060005424
9492,3404615131
2644,0449205878
9493,0670813699
1285,0552996181
132,0451211561
9494,3499420694
9495,3257218362
189,0380729407
9496,0310214653
9497,0310214653
9498,0486299929
9499,0486278042
9500,0486282252
9501,0738807338
8946,0446523151
18,1558749209
19,1558749209
1687,0446601020
2504,0446601020
8076,3492238882
9502,3492238882
9503,3257205368
1229,0749396547
9504,0749396547
9505,325130058X
9506,325130058X
9507,3794147286
9508,3548243746
1084,0670814458
9509,0816707987
9510,3426617277
9511,185863864X
4085,3596294312
9512,3453209419
9513,0595250955
60,0399135790
795,0345356950
4782,2253060224
688,2253060224
9514,2253060224
627,0312265859
9515,0130421499
9516,0130421499
9517,0673980111
9518,157029237X
9519,0935989870
9520,0935989870
9521,0935989870
9522,0935989870
9523,0876591063
9524,0876591063
9525,0876591195
9526,0876591195
9527,0935989900
9528,0553380303
9529,0553380303
9530,0316744441
4896,0316779032
4895,0316779032
9531,089586763X
9532,0827348916
9533,0060406046
9534,0312636490
9535,0312636490
9536,0671739999
4895,0912500212
1467,1576734587
9537,1576734587
9538,0786884525
1651,0553347187
9539,0553347187
9540,0671537628
9541,0553226630
9127,0553580655
9542,0440127092
9543,0671836285
9544,0312969767
9545,0440214475
9546,0380790750
9547,0671027271
9548,0764561960
9549,0831788356
9550,1566910838
9551,0803893728
9552,1558534334
9553,0873374789
9554,0873374789
9555,0395714060
9556,0878570764
9557,0380758962
9558,0553088122
9559,0879752408
9560,0425096505
9561,0822023016
9562,0822023016
9563,0307336565
9564,0307336565
9565,0307336565
9566,0307336565
6039,0486224570
9567,0842346740
9568,0805061835
1796,0805061835
146,0425165701
85,0425165701
415,0451522273
9569,0451522273
9570,0767900189
2386,0060196661
9571,344242366X
1259,2070415708
6994,2290316296
9572,2290316296
6994,2290313238
9572,2290313238
6994,2290303607
9573,2290304778
9574,2290042560
1062,2290331341
9575,2290331341
9576,2290331341
9577,2290331341
9578,2226135022
9579,0449003213
116,0688046592
9580,3548332374
9581,3548332374
9582,2207304183
1402,2207304183
9583,2207304132
9584,2207304116
9585,2207304116
9586,2207304078
5089,2207304027
806,2207304019
1402,2207304019
806,2207304000
1402,2207304000
9587,2207303993
9588,2207303888
3697,2207301656
189,2207250660
9589,2207250660
9590,2742743537
532,0399148779
62,3442439019
9591,3442439019
5228,0452281725
503,0385092148
179,0385092148
9592,0745916147
9593,0830727639
9594,0662174860
9595,187963905X
9596,187963905X
9597,187963905X
9598,0380795671
9599,1567181449
9600,0805047794
6539,0671542141
2093,0553211161
2649,0812556070
872,0812532597
9601,0879050721
1259,0345339967
9602,3442089832
9603,3442089832
9604,1414034563
4599,0880385871
9605,0141182253
9606,0060526769
9607,1858285283
9608,1858285283
9609,1858285283
9610,0385404859
9611,0375760520
9612,0375760520
9613,0375760520
889,0525945768
9614,1592400388
200,0060589272
9615,0553583158
9616,0804102511
9617,0137791577
9616,0804118213
2965,0425148297
929,0670628301
9618,0312868278
9619,0395752906
9620,0060523492
4422,0451209443
9621,0689311982
9622,0312039409
3446,0451207947
2034,042519065X
9623,0060008369
9624,0451208773
875,0425190919
3389,0425190919
146,0425190919
9625,006103181X
9626,0446612901
2034,051513581X
2035,051513581X
369,0515119202
369,1551660504
7072,0671013947
95,042512164X
9627,0451197534
4592,0425188795
4465,0515134864
9628,0312925778
1277,031228361X
4425,0786889845
6397,0765341697
2034,0060094397
2035,0060094397
9629,0451410645
9630,0446610402
2736,0061032425
1555,0743405900
713,0425163415
2034,0425187721
2035,0425187721
6808,0553574035
5474,044022473X
9631,0091833345
9632,0899972020
4668,0553254502
1084,0140097058
9633,0688155308
116,0688046606
9634,0451624769
2172,0441006949
5355,0747265453
5355,0747263884
9635,0140137815
283,0156767503
363,0380563908
3299,0345331176
9636,0241102634
9637,0786708069
936,0743411447
642,0743411447
502,0140432264
9638,0140432264
9639,0452276772
9640,0140185887
9641,0140008950
9642,0743235053
9643,1561310271
86,0553210246
1498,0140054316
9362,0590372343
9644,0595279171
9645,0312983417
9646,0440238412
285,006054564X
1460,0385502761
4924,0440229081
9647,038550084X
189,0553257749
1356,0380005166
1719,0394309685
9648,0970141947
83,0451516680
1589,0140367829
9649,0140367829
9650,0140367829
411,0345441788
2668,1853260207
86,0140620478
9198,0679750150
2570,0679750150
7923,0060930438
9651,0671796356
9652,0671796356
3531,0811841553
9653,0811841553
9654,0811841553
415,076070015X
9655,0312261357
9656,188090845X
9657,0804818584
9658,0804818584
9657,080482052X
9659,080482052X
1617,0440237424
1698,2253030589
905,0425087700
905,2013218923
1657,0140286829
1658,2290333697
3520,0679722610
2587,1592247938
9660,958949479X
9661,958949479X
4661,0553213296
858,0812523016
1516,0553214209
1516,0140367152
2203,0140367152
9660,9500286327
1516,0689810962
6594,0689810962
9662,0062702475
2501,0385415613
7113,0449219771
9663,0195038630
9664,0385418973
2603,0345380746
9665,1564963179
9666,156496518X
9667,156496518X
9668,156496518X
9669,0891347739
9670,0891347739
8506,1566091888
9671,1566091888
9672,0891346406
9673,1573441244
9674,0140280243
9675,1570716439
9676,076151340X
9677,076151340X
6082,0345359925
9678,1562829254
9679,1562829254
9680,0688127258
1227,0140109269
7514,0452260302
9681,0140116168
1724,0449205061
5164,0886775361
257,0061020672
177,0671664948
93,0345316509
9640,0140185992
9682,006440174X
3753,0385333862
9683,0330392611
665,0684822768
7719,0374480133
9684,1842124196
9685,1559723475
9686,1559723475
9687,0812521463
6075,0394512669
894,0451192915
895,0451192915
309,0553100343
9688,0684172755
9689,0811804844
9690,0385483414
9691,0385483414
894,0451194756
895,0451194756
9692,0449905950
9693,0345342313
9694,0448168324
1012,0805004602
9695,0590449036
4883,0747232679
9696,0133140547
5860,0671732277
532,0451406176
9697,0345424115
9698,0345302656
4992,0140082565
9699,0695808117
9189,0373152507
9700,0394486986
232,0440071240
389,0688078028
9701,0688078028
9702,0312285329
9703,0380785749
4118,044920099X
325,0345385209
9704,055325555X
9705,084311861X
9706,0553249371
9707,0446911968
95,0440142326
9708,0425077047
9709,0385278861
374,0446602345
534,0671737775
534,0553276328
1320,0446610232
1321,0446610232
1320,0812564375
1321,0812564375
1320,0812543262
1321,0812543262
1884,0061014591
484,0787103950
9710,0787103950
9711,0451409744
1229,0688147259
1320,0446523364
1321,0446523364
9712,0761512195
9713,0761512195
9714,0761504397
9715,0963425900
1070,0812571029
411,0804109729
972,0553280643
9716,0385480210
1779,0345431901
3528,0385497105
9717,0465031358
9718,0306808900
965,031219904X
9719,0312980663
9720,0062502891
9721,1570612676
9722,1570612676
2821,0451452313
9723,0767912365
9724,0767912365
9725,3293202047
9726,3293202047
9727,0595319033
9728,0201626098
9729,0201626098
9730,0684868660
53,0060194995
2197,0805065415
7494,044023655X
3998,0312979975
7494,0440236525
3998,0312979983
9731,0743226844
7494,0440234816
970,0671019740
8335,0373691300
2735,0425190927
1191,0446600814
7494,0440234808
9732,0373806841
1191,0373806841
1191,0373252579
1191,0373834683
3488,0373834683
9733,084233193X
9734,084233193X
4004,0061087130
1191,0671019635
9735,0876664206
1361,0609605216
1362,0609605216
9736,0740723367
9737,0380004801
257,2277302686
9738,2070334430
9739,2290045802
6702,2070403734
9740,2070403734
9741,2070403734
1390,220730521X
9742,2207306038
9743,2207306038
9744,2207248526
9745,2207306046
8521,2207304884
8521,2207304892
8521,2207303454
9746,2207303454
9747,2070326977
9748,2910932915
9749,2844850235
9750,2844850235
702,2846400539
702,2846400520
1319,0061091790
9751,039453896X
9752,0141006633
9753,0803723547
543,0440236851
1731,0345397843
9754,0843925795
571,0425151867
9755,0395746566
2564,0345380193
5889,0380715937
9756,0451188071
9757,0449704378
9758,0751370312
9759,0340721480
1883,0399127216
5692,0843948760
9760,0385720211
9761,0671671421
9762,0961551453
9763,0671024620
3596,0553256092
3596,0553293761
1333,067102096X
9764,0874830842
9765,1573225444
374,0446311774
3596,0553561367
9766,0882669842
9767,0743206088
9768,0826307361
1696,0312982518
6020,074320218X
146,0425180050
875,0425180050
3389,0425180050
9769,055347068X
2644,0394572726
1696,0553199609
9770,0962546895
3509,0553014803
9771,0679439196
9772,0140157352
9773,0140157352
7604,0140157352
9774,0691083886
9775,0030211212
2116,0312950586
9776,0380778130
9777,0806107014
9778,027522600X
2455,039913087X
1390,0679736646
9779,1904908004
3411,0091882109
9780,0743406230
129,0446609943
9781,0783884397
2806,0380017962
888,0316153990
9782,0375411275
9783,0375507760
441,0152022686
172,0060956860
9784,0940642247
9785,0940642247
9774,0393316041
9786,0393316041
9787,0393316041
9788,0440223970
1670,0345441109
1193,0380725576
760,3423104740
9789,3423104740
2349,3442455235
9790,3442455235
9791,0679748253
9792,3499128381
9793,3596235316
9794,3320013041
9795,3320013041
9796,3320013041
9797,343017581X
9798,343017581X
9799,0671725017
9800,0062510533
9801,1561710059
3421,0722535724
8729,0966164202
9802,1852304960
9803,0062514083
571,042518286X
179,0394712528
1691,0553250426
179,0394714342
4179,0821772287
9804,0590130048
9805,0590130048
2034,0425136612
7911,0446602698
2263,0312975112
2964,0425060055
1209,0671039903
369,0373243286
2175,0425163865
2736,0553252828
9806,0812501756
2575,0446604208
3738,0345317386
3738,0345311809
4213,0425076717
9807,0440169127
9808,0706406974
543,0440117437
9809,038055111X
9810,038055111X
9811,0446363251
9812,0935312390
9813,0935312390
3329,0679785892
4861,0679785892
1243,0020360754
9814,1586420232
5737,0060974990
4815,0671797867
3276,0375701966
7033,0802136346
9815,0330282565
9816,0310480000
9817,0310480000
6340,006093056X
9818,0060099062
9819,0312310439
9496,0310501016
1585,0310501016
9820,0310501016
3874,0812535707
9704,0553274074
2581,0380754134
5082,0804112894
9821,0440526701
3619,0743243307
9822,0520223446
5109,0440223806
9823,0399146032
351,0786885238
9824,0880015233
9825,0880015233
938,0380820048
133,0553288555
9826,0399149716
9827,0393049779
9828,0849929660
9829,0849929660
9830,0849929660
9831,0374524602
9832,1887166009
9833,1887166009
9834,0679420991
9834,0394574567
9835,0801865212
9836,0801865212
9837,0801865212
9838,1568651732
3232,060980877X
9839,0671748408
607,0449909557
5108,0020236107
5147,0465021182
9840,0465021182
9841,0446677507
1160,055356949X
9842,0440223032
9843,1586480316
1082,0553262386
9844,0060957271
9845,0028617274
1776,0446301582
9846,1885171080
9847,1885171080
9848,1885171080
7764,0425046605
9849,0743457838
9850,1841192538
9851,1559701501
9852,0060596325
1724,0449912116
1724,0140255893
1724,0679446400
1724,0449911632
9853,0552998478
9854,0743469763
9855,0743469763
60,0553584480
2037,0802139590
1243,0684852225
9856,186207044X
139,0449908585
5619,0156029987
9857,1841955485
6344,0226743497
9858,0571179282
9859,0671032631
9860,0340278269
9861,0684837242
4621,0330328085
9862,0340750464
9863,0743203712
950,0393319296
9864,0786861495
255,0679410325
9865,0671737996
9866,0671737996
9867,0609809431
436,0449206211
9868,0759629625
9869,0812521617
534,055320663X
534,0671631845
534,0671742760
534,0671001809
143,0670858692
2021,0740721909
9870,0553814516
9871,0441000525
9872,0872235130
1175,0441023622
9873,0441023622
9874,0759550182
2108,0786862572
9875,0140282025
552,0446531316
6196,0380708353
2246,0446356522
2238,0380007762
1114,0553578936
2171,0515124621
626,0671737600
1746,0671870963
1787,0553567756
1483,0451138775
2565,0515121398
1090,0671744607
6196,038071504X
4965,0312954212
2158,0451403673
2171,051512219X
236,0440216575
626,0671525743
1998,0380757478
743,0061094595
1090,067101417X
626,0671742558
2171,1551660571
2812,0440217032
8347,0671521438
674,006108459X
1486,0440216907
1333,0671744186
1114,0553575244
9876,0553582542
9877,044689270X
896,0451162919
626,0671737627
9878,0763618292
9879,0345442768
9880,0345396812
9881,0375758682
255,0060518049
1990,0340733950
3950,034539643X
9882,0451198239
132,0061099368
4362,0061097829
4277,0812584341
25,3453071174
9883,3453071174
3053,3404120604
1751,0140258825
9884,1550590154
6161,0394536967
9885,1895449553
9886,1565049055
9887,1565049055
9888,031207090X
484,1568650922
9889,0684810948
4342,0399134239
9890,0553053868
5484,0525939857
866,0312858817
9891,0399143122
9892,068810973X
1990,0679425136
9893,0671679473
9894,0671692976
9895,1556112289
1277,0671870602
9896,1895897653
4765,1897580193
9897,0060183039
552,0688143679
9898,0805059237
9899,0773728805
2779,0671864866
9900,0763615757
9901,0789420279
9902,0789420279
9901,0789402017
9902,0789402017
9903,0789402017
732,0395898714
9904,0395898714
9905,0395898714
439,1929132123
2918,0679600213
9906,0394827406
1512,0451527046
9907,0451527046
5442,0486404277
182,0486404277
1760,0517189585
9908,1859846815
9909,1859846815
9910,0261103431
150,0060932678
1698,0156949601
3696,0664243916
224,0345442822
9911,0393322815
8094,0671638688
9912,0773517634
9913,1550546163
9914,1550546163
9915,0670031372
9916,0809468700
9917,0809468549
9918,0805017224
9919,0805017224
9920,0582438349
7447,0192815970
9921,0192815970
57,0393967913
9922,0393967913
9923,1563893304
9915,0670894710
9924,0451627318
1500,0836221362
1500,0836217691
9925,0806973404
1500,0836218051
1500,0836218523
1500,0836218833
1500,0836218787
1500,0836218663
1500,0836218620
1500,0836220889
3524,0374339716
9926,0374339716
977,0374339716
9927,0374339716
574,0394558235
955,0517189682
9928,1570981094
9929,0140440046
9930,1853260495
9931,1853260495
1389,3426617463
970,3442357780
9932,3442357780
9933,3442133513
9934,3442133513
9935,3442726840
9936,3404604989
7954,344245204X
7955,344245204X
935,3404143744
143,3404132998
60,3453171721
935,3404141849
935,3404142187
580,3453177541
935,3453162900
143,3453036972
143,3453088883
143,3404131606
143,340413088X
143,3453021347
143,3453003128
143,3404130014
9937,3404130014
143,0451190750
3294,0451190750
3294,3453002393
143,3453002393
2924,0451524276
9938,0451524276
732,0395193958
9939,1874166986
4139,1874166986
9940,0671619829
9941,0704339927
9942,0843136170
9943,0816735662
9944,0771056222
9944,0771056281
1389,0679762698
9945,3546002474
9946,3546002474
9947,0517701405
4847,0517701405
9948,0679741151
502,0553210599
1165,0684873052
4386,0684873052
9949,0974218006
9950,0441783600
5663,0140244816
872,0812509250
872,0812532554
3944,0061000116
9951,088240041X
1498,0140043888
9952,0425068323
3088,0451523407
9953,0451523407
9954,0425143945
1868,0553278029
2651,0515133639
9955,0671868098
9956,0380804174
351,0345417976
86,0451525469
9957,0451525469
9958,0020199309
6666,0061031151
1225,0060921714
9959,0439286034
403,0393324494
9960,0393324494
9961,0393324494
9962,0393324494
2929,0679722661
6726,0673982432
9963,0312980329
2074,3499180936
9964,3499180936
9965,0451410823
2344,0394579259
1447,0385425627
9966,0312984685
584,1551667053
543,0440217466
3309,0385720726
9967,0936728779
9967,0936728787
9968,0936728485
9969,0936728485
2172,0380719223
2354,0345428811
9970,3442434130
9971,3442434130
9970,3442351588
7800,3442351588
1759,3453150147
9972,3453150147
4288,3404128397
9973,3453151704
6619,3548245897
51,3548245897
9974,0898151953
6076,0140195831
9975,1568360487
9976,1568360487
975,0375401466
9977,0916890015
9978,0916890015
9979,0743202236
842,0440412226
9980,038508854X
9981,1559718641
2201,0590632744
2702,0590632744
1424,0439343518
1423,0439343518
9982,0765345706
9983,0448416484
9984,0448416484
1172,0590477625
1172,0590457268
6678,0590252372
8480,0671887351
9985,0679429948
9986,1570360421
4379,0613003225
1172,0807281530
376,0786888067
3022,3453213394
9987,0375508112
937,0312254385
369,0425176169
9988,0374423296
940,0374423296
64,0440223202
9989,0802839061
5132,0156029030
9990,0316666335
9991,0670852945
9992,0761133208
1794,0060915943
9993,0060915943
9994,0060915943
9995,0312300700
9996,1928556221
9997,0060172789
9998,1556705069
9999,0671441035
767,2253153982
62,2253076996
10000,2253076996
574,2266127365
1691,2266128876
10001,2266128876
10002,157794304X
10003,0575072741
10004,0373264429
10005,0451205367
10006,0843953144
10007,0380712202
3632,0590431978
10008,0764551248
10009,0764551248
10010,0764550780
9279,1568848668
9278,1568848668
7066,0764550136
10011,0028613430
10012,0684870940
10013,1882606256
10014,1882606256
10015,0830732586
10016,0922729387
4132,0922729387
10017,0062505378
4407,0671829777
10018,0708837085
658,0140042598
3643,0345459164
3643,0553578790
3643,0553298046
1718,3442442508
1913,3442442508
3065,0060083263
7452,0670032808
10019,1401300901
2900,0743446291
10020,0451210816
10020,0451208552
369,0399149848
2247,0066211220
543,0385335377
10021,0060393408
10022,1890957313
10023,1890957313
10024,073882688X
10025,0425183378
10026,0425183378
10027,0684194201
10028,0307060381
6853,0792218345
10029,0792218345
5850,0553292552
10030,0786807083
60,0425119920
10031,0805002707
1868,0553566040
866,0451456521
5250,0451456521
10032,0451456521
369,1551660202
10033,0373764170
10033,0373763794
10034,0373764243
10035,0821746286
1095,0743431030
10036,067187702X
10037,0812518624
8157,0451192192
2501,0886774209
5565,0886774209
10038,0671045423
3298,0449217124
2003,042512519X
2003,0425104273
3094,0307128539
10039,0307128539
5651,006020186X
10040,006020186X
10041,0823405796
10042,0823405796
10043,0823405796
749,225314696X
1716,2070567842
7097,2070567842
10044,2070567842
1776,0446358592
130,0446600466
82,0425098834
929,0345409051
130,0446600474
1271,0140272100
1776,0446364800
50,0679450408
1241,0613028155
10045,0613028155
944,034543014X
268,1563895730
10046,1563895730
268,1563890356
10047,1563890356
1062,0345294688
1289,0345294688
4989,1566197589
1768,0871131811
6479,0375713549
257,0061020699
257,086140324X
268,156389226X
10047,156389226X
288,156389226X
268,1401200893
7799,0373650132
2259,0671786113
2259,0373822456
373,0061092819
10048,0373224540
7563,0373825617
4294,0373707711
5182,0373708130
5202,0373241739
10049,037326240X
10050,0373825692
3449,0373166613
266,0312869592
274,0140328734
10051,0140328734
268,1563892251
297,1563892251
268,1563892464
3562,1563892464
268,038097827X
3562,038097827X
266,0312874014
266,0312873972
268,1565041992
3562,1565041992
284,014143967X
4013,014143967X
10052,038070174X
2275,0804108552
1820,0373708149
10053,0373242441
143,0451150244
10052,0385134681
905,0553350072
268,0380973634
266,0765300222
268,0441008615
257,0441008615
2668,0679405828
1312,0140367470
7274,0140367470
10054,0140367470
574,0345434803
5183,037370951X
10055,0373072430
743,0671040480
10056,0449005550
4122,1551667894
584,0373242077
5081,0425177009
3101,0373834543
5191,0373834543
5191,0373707290
1824,0373226071
2240,0451201914
10057,0373822405
2652,0373063040
970,155166500X
10058,0060502320
10059,0821771949
10060,0304345350
269,0373835558
10061,0812542819
8444,0590402129
1725,0671465376
274,0141301066
905,0515095524
312,0451628276
10062,0451628276
10063,0451628276
10064,0451628276
4118,0449226182
129,1551660237
1023,059043893X
532,0451408845
2736,0451088816
2171,0515090379
10065,0373242034
10066,0373707266
269,0373835493
269,0373835590
269,0373835582
269,0373834454
269,0373834446
2237,0380810492
2171,051510521X
4031,0895774011
10067,0590440675
4031,0895775522
10068,0801957729
10069,1931081727
1151,1931081727
1360,0808520695
4708,0449242765
484,0446329142
484,0446354678
484,0446341932
268,0060934700
269,0373834489
10070,0679409033
568,0066238501
832,0066238501
369,0553265741
268,0380977281
364,014100018X
10071,1556520743
10072,1556520743
4183,088396452X
10073,1567310877
1883,0441172695
266,0312865104
10074,088001380X
10075,0965834581
269,0373834462
10076,0373834462
7537,0345357019
10077,0679433228
1979,0446529540
10078,0681415207
7619,1861870019
10079,0811826848
10080,0375756469
3807,0375756469
1443,067164405X
814,0575061596
99,0340718153
10081,0380817845
412,0553560468
10082,0312868332
484,0446356832
189,0553263633
5737,0060976977
189,0553280325
7497,0373810431
3450,0373810482
5221,0373033605
10083,0373162669
1825,0373226063
10084,0373226063
10085,0373226063
1191,0446363499
10086,1583140379
10087,0373810601
8822,037307848X
10088,0373075502
10089,0373075502
5187,0373707010
6673,1551667959
10090,0373031106
10091,0373031106
10092,0373030959
1191,0671676245
3887,0373033923
10093,051788139X
3311,0141310685
7499,0373226276
4373,0373243952
10094,0375503838
357,0375503838
4556,0373243944
5189,0373709889
10095,0373709625
7792,0373600739
10096,0373243979
93,0345342445
93,0345350596
3784,0375503269
3083,0689711522
3083,0689710895
10097,0689710895
8685,0375815147
2663,0375815147
624,1557733856
624,0553294849
624,0553297341
10098,0898153778
10099,0880117168
10100,0880117168
10101,0880117168
5584,0590462237
5585,0590462237
7393,0307115208
10102,0743260244
938,0425115844
624,0553580523
10103,0915368587
10104,0915368587
10105,0915368587
10106,0915368587
8685,0679833692
8685,0394825985
9118,0759228086
9118,067144378X
872,0812502124
872,0812533593
872,0812533534
5474,0440236061
3358,0743444523
7245,0743474325
2614,067102406X
619,0061094560
1875,0451210891
10107,0345447409
161,0553571842
10108,0936034025
161,0553583441
5077,0425168948
2591,0786817070
90,0140230165
10109,0553258176
161,0553575538
624,1557734909
1620,034546074X
10110,0152325808
10111,0439163099
10112,0449000265
7393,0307119424
7695,0064400026
259,0064400026
10113,0307117375
10114,0307117375
10115,0307128865
10116,0307128865
10117,0307128865
10118,0816738556
10119,0816738556
10120,0874065925
1760,0440403553
2329,0439080967
584,0821769340
1422,0671885634
2228,0590442988
908,0553157124
2581,0380724332
627,0684196387
3730,3596237262
10121,0140430091
10122,0140430091
1299,0140620249
10123,3499179806
10124,3499179806
10125,3453188519
10126,3453188519
10127,0140128107
578,0060164662
25,0385470819
780,0316779423
10128,0679419624
150,0375400699
664,0151000719
773,1841950521
264,0140366857
4669,0140366857
10129,2909051196
10130,2876916193
3838,2253170127
61,2253170372
61,2253170569
10131,2253001457
749,2253140872
10132,2253140872
6937,2070393577
10133,2070393577
10134,2070375609
10135,2070375722
10136,2070375722
95,2266002996
10137,2070322068
732,2253049417
10138,2253049417
10139,2253000868
10131,2253006866
682,2253002895
10140,2253051381
10141,2253037796
10142,2857043821
152,0061092606
64,0752804510
4002,0373270089
10143,0373123205
10144,0373037481
10145,0373118333
10146,0373196725
3449,0373613601
10146,0373196679
1382,0373123167
10147,0373036582
10148,0399206868
919,0060085444
2155,0373122829
10149,037316971X
2155,0373123248
2222,0590431250
10150,0373037449
15,0821766066
2276,0892964049
732,0618260307
381,0849995299
285,0553258656
10151,0553258656
1155,067081976X
10152,0020435207
10153,0020435207
10154,0151829756
1042,0060971819
10155,096444724X
3751,0140440399
10156,0140440399
10157,0140440399
10158,0871564599
95,0553247921
905,0671415948
891,0440215234
10159,0553290207
10160,0140149937
10161,0140444750
10162,0140444750
7943,0140017151
10163,0062740083
412,0385491085
1592,0670869902
10164,0345334930
4395,0553255851
10165,1904301088
1691,0517556278
10166,0517556278
502,0460876171
10167,0460876171
5476,0064401847
7597,0064401847
10168,0340188022
1009,0385315279
10169,051509465X
3072,0684174685
414,0553569074
3635,1571740252
10170,0425082202
905,039607412X
866,0671641778
1090,0671689711
1240,0440514428
3082,0449230279
10171,0440401224
2560,0553206575
2320,0553211013
1868,0553561278
2329,0449700712
7727,0440215978
7993,0064402967
10172,0064402967
10173,0553272586
10174,0553272586
4099,0375507507
10175,0898700744
10176,0898700744
10177,1576832899
268,0380817705
10178,0380817705
8521,0380817705
10179,0380817705
10180,0380817705
628,0060907894
83,014018371X
10181,014018371X
10182,014018371X
10183,0785107649
10184,0785107649
2447,1853261750
1312,0451197003
1131,0551031085
143,0451139712
10185,0553234811
9663,0394312066
10186,0394312066
10187,0226726770
5899,0880384514
10188,0671667815
10189,0671667815
10190,0553052268
1040,0553268945
1041,0553268945
2603,0345334515
937,0312140940
10191,0613117905
10192,0613117905
10193,0862648092
10194,0862648092
10195,074603010X
7564,074603010X
10196,0142300128
10197,0142300128
10198,0750003049
10199,0749720182
10200,0006642004
10201,0006642004
10202,0006643094
439,0006643094
1577,0689853491
10203,0689853491
9900,0744530717
3103,0679883878
4993,058242092X
10204,0749725028
10199,0434971383
10205,0805067868
1406,0811828379
10206,0811828379
10207,0140563733
10208,2253009164
10209,2070412571
543,0440224837
10210,0812520424
10211,0451198247
10212,2070362361
10213,2253152064
10214,0375726322
3589,2290314110
1399,2723407381
1400,2723407381
10215,2723407403
10216,2723407403
10215,2723407411
10216,2723407411
274,2070513726
275,2070513726
274,2070544281
275,2070544281
10217,2070544281
3516,2264027681
410,2266120158
7571,0723206015
10218,0843110589
858,014143984X
10219,014143984X
10220,014143984X
10221,2290307831
6488,0671619055
2886,2266022504
10222,2020291541
10223,2707318094
10224,2871294798
10224,287129478X
721,226612269X
283,2070375161
8604,0140274294
1457,2266085778
10225,2266085778
1412,2253001295
10226,273811167X
1390,2264028815
10227,2264028815
257,0752853694
10228,0971116288
96,0679416781
10229,0451528484
4441,0451528484
10230,156476303X
9952,2207300838
10231,2207300838
363,0380603764
10232,0345450515
10233,0671640003
4466,033390785X
10234,033390785X
4889,0156006332
10235,0451526988
415,0606006133
10236,0375725296
3655,0312420366
1422,0590673211
10237,1875657320
10238,0091832861
1299,1592247865
10239,0684852705
10240,0752817051
169,0140176616
10241,0330291610
83,1853260657
10242,0746020120
10243,0746020120
10244,0746020120
10245,0954395913
2932,0446691216
10246,1862071624
10247,1862071624
10248,0385336403
3249,1400075637
3250,1400075637
3962,1860491235
10249,044652719X
10250,0881104086
10251,075350507X
10252,2253152188
5979,0345439481
10253,3471794484
7640,0060000805
7953,0142003581
10254,156849663X
10255,1400060648
10256,014100374X
10257,0812541979
96,0679777377
10258,1585672939
10259,0007119860
10260,0061030015
7282,0531301427
10261,0140185844
3454,0743234413
3454,0743228480
4416,0743418735
4416,0671776134
10262,0965881261
10263,0140104569
10264,0330391763
10265,0330483013
10266,0312421184
10267,0747265097
139,0618446877
723,0679725229
365,0385418485
10268,0385319452
1204,0156001314
1736,0156001314
1689,1573229865
10269,0151004137
10270,1841955469
8052,0316353299
10271,1869503171
1229,0767903862
1507,0060931671
10272,0060730552
323,009179319X
6063,0743444329
10273,0743444329
1320,0812563581
10274,1558850945
15,1575664550
10275,0688145736
10276,1560796626
62,0684191415
10277,0140092501
238,0553265520
1206,074345300X
10278,1932270329
1607,0425191362
1329,0451401492
2003,0425042715
4458,0312304250
10279,0385508603
143,0399133143
10280,0570060265
1000,1558007725
10281,1558007725
897,0671882198
10282,1893910245
10283,1893910245
146,0425133516
1276,0553583298
10284,0375505547
10285,0375505547
1240,0899199089
5286,0899199089
10286,0151881006
10287,0425174360
10288,0802713815
10289,0875964125
10290,0875964125
5158,0385325126
5159,0385325126
10291,0486408760
9957,039588408X
10292,1569021074
10293,044801582X
10294,044801582X
10295,0844239461
414,0679439242
10296,0671017586
10297,0385140932
10298,0646286927
3553,0646286927
7466,0385490615
10299,0887482570
10300,0800705246
8601,0929587227
1276,0684855631
10301,0934971609
10302,0345382544
4798,0679775471
308,0156838389
10303,0156838389
9499,0156838389
732,0618129030
10304,0451162463
7182,0060536705
4294,0373708300
621,0373079621
10305,0373196636
129,0553562746
3162,0373706901
10306,0373871864
5190,0373706987
9363,0373707959
